Medicine_ID,Medicine_Name,Category,Manufacturer,Is_Critical,Month,Opening_Stock,Restock_Qty,Monthly_Demand,Fulfilled_Demand,Stockout_Units,Stockout_Flag,Closing_Stock,Lead_Time_Days,Unit_Cost_INR,Holding_Cost_Percent,Ordering_Cost_INR,Shelf_Life_Months
MED0236,Methyldopa 100mg Inhaler,Neuro/Psychiatric,Glenmark,No,2026-06,25,661,650,650,0,No,36,4,762.34,0.27,156.41,18
MED0236,Methyldopa 100mg Inhaler,Neuro/Psychiatric,Glenmark,No,2026-07,36,871,682,682,0,No,225,4,762.34,0.27,155.56,18
MED0237,Tramadol 20mg Injection,Analgesic,Glenmark,No,2025-08,725,4462,5320,5187,133,Yes,0,5,617.42,0.2,43.75,18
MED0237,Tramadol 20mg Injection,Analgesic,Glenmark,No,2025-09,0,4826,3990,3990,0,No,836,5,617.42,0.2,44.64,18
MED0237,Tramadol 20mg Injection,Analgesic,Glenmark,No,2025-10,836,0,2807,836,1971,Yes,0,5,617.42,0.2,45.61,18
MED0237,Tramadol 20mg Injection,Analgesic,Glenmark,No,2025-11,0,2571,2259,2259,0,No,312,5,617.42,0.2,44.82,18
MED0237,Tramadol 20mg Injection,Analgesic,Glenmark,No,2025-12,312,1890,1977,1977,0,No,225,5,617.42,0.2,45.25,18
MED0237,Tramadol 20mg Injection,Analgesic,Glenmark,No,2026-01,225,1512,2017,1737,280,Yes,0,5,617.42,0.2,45.17,18
MED0237,Tramadol 20mg Injection,Analgesic,Glenmark,No,2026-02,0,1404,1686,1404,282,Yes,0,5,617.42,0.2,46.22,18
MED0237,Tramadol 20mg Injection,Analgesic,Glenmark,No,2026-03,0,2097,2117,2097,20,Yes,0,5,617.42,0.2,45.44,18
MED0237,Tramadol 20mg Injection,Analgesic,Glenmark,No,2026-04,0,2320,2453,2320,133,Yes,0,5,617.42,0.2,45.93,18
MED0237,Tramadol 20mg Injection,Analgesic,Glenmark,No,2026-05,0,3505,3277,3277,0,No,228,5,617.42,0.2,46.23,18
MED0237,Tramadol 20mg Injection,Analgesic,Glenmark,No,2026-06,228,4310,4153,4153,0,No,385,5,617.42,0.2,45.67,18
MED0237,Tramadol 20mg Injection,Analgesic,Glenmark,No,2026-07,385,6051,5404,5404,0,No,1032,5,617.42,0.2,44.67,18
MED0238,Albendazole 2.5mg Drops,Respiratory,Dr Reddy's,No,2025-08,392,781,709,709,0,No,464,7,76.77,0.19,49.04,24
MED0238,Albendazole 2.5mg Drops,Respiratory,Dr Reddy's,No,2025-09,464,581,738,738,0,No,307,7,76.77,0.19,49.51,24
MED0238,Albendazole 2.5mg Drops,Respiratory,Dr Reddy's,No,2025-10,307,737,691,691,0,No,353,7,76.77,0.19,50.25,24
MED0238,Albendazole 2.5mg Drops,Respiratory,Dr Reddy's,No,2025-11,353,800,749,749,0,No,404,7,76.77,0.19,49.68,24
MED0238,Albendazole 2.5mg Drops,Respiratory,Dr Reddy's,No,2025-12,404,788,730,730,0,No,462,7,76.77,0.19,50.13,24
MED0238,Albendazole 2.5mg Drops,Respiratory,Dr Reddy's,No,2026-01,462,908,708,708,0,No,662,7,76.77,0.19,49.81,24
MED0238,Albendazole 2.5mg Drops,Respiratory,Dr Reddy's,No,2026-02,662,624,724,724,0,No,562,7,76.77,0.19,50.47,24
MED0238,Albendazole 2.5mg Drops,Respiratory,Dr Reddy's,No,2026-03,562,0,674,562,112,Yes,0,7,76.77,0.19,49.54,24
MED0238,Albendazole 2.5mg Drops,Respiratory,Dr Reddy's,No,2026-04,0,597,625,597,28,Yes,0,7,76.77,0.19,50.75,24
MED0238,Albendazole 2.5mg Drops,Respiratory,Dr Reddy's,No,2026-05,0,836,651,651,0,No,185,7,76.77,0.19,50.09,24
MED0238,Albendazole 2.5mg Drops,Respiratory,Dr Reddy's,No,2026-06,185,599,719,719,0,No,65,7,76.77,0.19,49.68,24
MED0238,Albendazole 2.5mg Drops,Respiratory,Dr Reddy's,No,2026-07,65,441,630,506,124,Yes,0,7,76.77,0.19,48.31,24
MED0239,Omeprazole 1g Inhaler,Vitamin/Supplement,Zydus,Yes,2025-08,408,635,652,652,0,No,391,21,36.41,0.24,155.23,36
MED0239,Omeprazole 1g Inhaler,Vitamin/Supplement,Zydus,Yes,2025-09,391,0,563,391,172,Yes,0,21,36.41,0.24,151.43,36
MED0239,Omeprazole 1g Inhaler,Vitamin/Supplement,Zydus,Yes,2025-10,0,425,409,409,0,No,16,21,36.41,0.24,151.59,36
MED0239,Omeprazole 1g Inhaler,Vitamin/Supplement,Zydus,Yes,2025-11,16,254,336,270,66,Yes,0,21,36.41,0.24,149.32,36
MED0239,Omeprazole 1g Inhaler,Vitamin/Supplement,Zydus,Yes,2025-12,0,310,271,271,0,No,39,21,36.41,0.24,152.6,36
MED0239,Omeprazole 1g Inhaler,Vitamin/Supplement,Zydus,Yes,2026-01,39,0,296,39,257,Yes,0,21,36.41,0.24,147.85,36
MED0239,Omeprazole 1g Inhaler,Vitamin/Supplement,Zydus,Yes,2026-02,0,259,279,259,20,Yes,0,21,36.41,0.24,146.67,36
MED0239,Omeprazole 1g Inhaler,Vitamin/Supplement,Zydus,Yes,2026-03,0,255,280,255,25,Yes,0,21,36.41,0.24,145.08,36
MED0239,Omeprazole 1g Inhaler,Vitamin/Supplement,Zydus,Yes,2026-04,0,326,309,309,0,No,17,21,35.99,0.24,141.26,36
MED0239,Omeprazole 1g Inhaler,Vitamin/Supplement,Zydus,Yes,2026-05,17,604,513,513,0,No,108,21,35.99,0.24,141.26,36
MED0239,Omeprazole 1g Inhaler,Vitamin/Supplement,Zydus,Yes,2026-06,108,725,680,680,0,No,153,21,35.99,0.24,141.26,36
MED0239,Omeprazole 1g Inhaler,Vitamin/Supplement,Zydus,Yes,2026-07,153,897,817,817,0,No,233,21,35.99,0.24,141.26,36
MED0240,Nifedipine 10ml Injection,Analgesic,Cadila,No,2025-08,121,600,804,721,83,Yes,0,4,525.48,0.16,99.39,9
MED0240,Nifedipine 10ml Injection,Analgesic,Cadila,No,2025-09,0,699,697,697,0,No,2,4,525.48,0.16,99.58,9
MED0240,Nifedipine 10ml Injection,Analgesic,Cadila,No,2025-10,2,678,569,569,0,No,111,4,525.48,0.16,100.18,9
MED0240,Nifedipine 10ml Injection,Analgesic,Cadila,No,2025-11,111,525,550,550,0,No,86,4,525.48,0.16,97.11,9
MED0240,Nifedipine 10ml Injection,Analgesic,Cadila,No,2025-12,86,304,426,390,36,Yes,0,4,525.48,0.16,96.89,9
MED0240,Nifedipine 10ml Injection,Analgesic,Cadila,No,2026-01,0,545,472,472,0,No,73,4,525.48,0.16,99.79,9
MED0240,Nifedipine 10ml Injection,Analgesic,Cadila,No,2026-02,73,577,466,466,0,No,184,4,525.48,0.16,99.91,9
MED0240,Nifedipine 10ml Injection,Analgesic,Cadila,No,2026-03,184,499,560,560,0,No,123,4,525.48,0.16,101.02,9
MED0240,Nifedipine 10ml Injection,Analgesic,Cadila,No,2026-04,123,888,876,876,0,No,135,4,525.48,0.16,99.84,9
MED0240,Nifedipine 10ml Injection,Analgesic,Cadila,No,2026-05,135,1134,1124,1124,0,No,145,4,525.48,0.16,101.56,9
MED0240,Nifedipine 10ml Injection,Analgesic,Cadila,No,2026-06,145,1099,1185,1185,0,No,59,4,525.48,0.16,103.27,9
MED0240,Nifedipine 10ml Injection,Analgesic,Cadila,No,2026-07,59,768,859,827,32,Yes,0,4,525.48,0.16,103.4,9
MED0241,Fluconazole 5mg Tablet,Neuro/Psychiatric,GSK,No,2025-08,378,2303,2240,2240,0,No,441,3,543.8,0.16,173.73,24
MED0241,Fluconazole 5mg Tablet,Neuro/Psychiatric,GSK,No,2025-09,441,2613,2125,2125,0,No,929,3,543.8,0.16,178.94,24
MED0241,Fluconazole 5mg Tablet,Neuro/Psychiatric,GSK,No,2025-10,929,2618,2199,2199,0,No,1348,3,543.8,0.16,174.84,24
MED0241,Fluconazole 5mg Tablet,Neuro/Psychiatric,GSK,No,2025-11,1348,2288,2225,2225,0,No,1411,3,543.8,0.16,169.55,24
MED0241,Fluconazole 5mg Tablet,Neuro/Psychiatric,GSK,No,2025-12,1411,1380,1876,1876,0,No,915,3,543.8,0.16,172.51,24
MED0241,Fluconazole 5mg Tablet,Neuro/Psychiatric,GSK,No,2026-01,915,0,1945,915,1030,Yes,0,3,543.8,0.16,175.87,24
MED0241,Fluconazole 5mg Tablet,Neuro/Psychiatric,GSK,No,2026-02,0,2353,2018,2018,0,No,335,3,543.8,0.16,171.71,24
MED0241,Fluconazole 5mg Tablet,Neuro/Psychiatric,GSK,No,2026-03,335,2161,2163,2163,0,No,333,3,543.8,0.16,169.14,24
MED0241,Fluconazole 5mg Tablet,Neuro/Psychiatric,GSK,No,2026-04,333,2076,2230,2230,0,No,179,3,543.8,0.16,163.86,24
MED0241,Fluconazole 5mg Tablet,Neuro/Psychiatric,GSK,No,2026-05,179,0,1838,179,1659,Yes,0,3,543.8,0.16,161.6,24
MED0241,Fluconazole 5mg Tablet,Neuro/Psychiatric,GSK,No,2026-06,0,1863,2162,1863,299,Yes,0,3,543.8,0.16,164.59,24
MED0241,Fluconazole 5mg Tablet,Neuro/Psychiatric,GSK,No,2026-07,0,2500,2345,2345,0,No,155,3,543.8,0.16,164.79,24
MED0242,Dexamethasone 250mg Injection,Dermatological,Sun Pharma,Yes,2025-08,381,1801,2557,2182,375,Yes,0,4,610.61,0.25,315.56,24
MED0242,Dexamethasone 250mg Injection,Dermatological,Sun Pharma,Yes,2025-09,0,0,2118,0,2118,Yes,0,4,610.61,0.25,312.54,24
MED0242,Dexamethasone 250mg Injection,Dermatological,Sun Pharma,Yes,2025-10,0,2082,2438,2082,356,Yes,0,4,610.61,0.25,309.99,24
MED0242,Dexamethasone 250mg Injection,Dermatological,Sun Pharma,Yes,2025-11,0,2506,2241,2241,0,No,265,4,610.61,0.25,300.08,24
MED0242,Dexamethasone 250mg Injection,Dermatological,Sun Pharma,Yes,2025-12,265,2684,2371,2371,0,No,578,4,610.61,0.25,296.1,24
MED0242,Dexamethasone 250mg Injection,Dermatological,Sun Pharma,Yes,2026-01,578,2233,2386,2386,0,No,425,4,610.61,0.25,299.01,24
MED0242,Dexamethasone 250mg Injection,Dermatological,Sun Pharma,Yes,2026-02,425,2305,2129,2129,0,No,601,4,610.61,0.25,308.44,24
MED0242,Dexamethasone 250mg Injection,Dermatological,Sun Pharma,Yes,2026-03,601,1893,2324,2324,0,No,170,4,610.61,0.25,315.34,24
MED0242,Dexamethasone 250mg Injection,Dermatological,Sun Pharma,Yes,2026-04,170,3214,2481,2481,0,No,903,4,607.53,0.25,305.87,24
MED0242,Dexamethasone 250mg Injection,Dermatological,Sun Pharma,Yes,2026-05,903,2132,2383,2383,0,No,652,4,607.53,0.25,313.79,24
MED0242,Dexamethasone 250mg Injection,Dermatological,Sun Pharma,Yes,2026-06,652,2309,1942,1942,0,No,1019,4,607.53,0.25,319.42,24
MED0242,Dexamethasone 250mg Injection,Dermatological,Sun Pharma,Yes,2026-07,1019,1845,2183,2183,0,No,681,4,607.53,0.25,324.99,24
MED0243,Glimepiride 20mg Ointment,Dermatological,Biocon,No,2025-08,299,1269,1395,1395,0,No,173,4,236.55,0.26,182.6,24
MED0243,Glimepiride 20mg Ointment,Dermatological,Biocon,No,2025-09,173,1363,1168,1168,0,No,368,4,236.55,0.26,181.43,24
MED0243,Glimepiride 20mg Ointment,Dermatological,Biocon,No,2025-10,368,975,795,795,0,No,548,4,236.55,0.26,179.16,24
MED0243,Glimepiride 20mg Ointment,Dermatological,Biocon,No,2025-11,548,760,820,820,0,No,488,4,236.55,0.26,174.16,24
MED0243,Glimepiride 20mg Ointment,Dermatological,Biocon,No,2025-12,488,820,731,731,0,No,577,4,236.55,0.26,171.03,24
MED0243,Glimepiride 20mg Ointment,Dermatological,Biocon,No,2026-01,577,811,697,697,0,No,691,4,236.55,0.26,168.11,24
MED0243,Glimepiride 20mg Ointment,Dermatological,Biocon,No,2026-02,691,608,794,794,0,No,505,4,236.55,0.26,167.93,24
MED0243,Glimepiride 20mg Ointment,Dermatological,Biocon,No,2026-03,505,768,963,963,0,No,310,4,236.55,0.26,170.78,24
MED0243,Glimepiride 20mg Ointment,Dermatological,Biocon,No,2026-04,310,1313,1290,1290,0,No,333,4,236.55,0.26,170.48,24
MED0243,Glimepiride 20mg Ointment,Dermatological,Biocon,No,2026-05,333,2229,1779,1779,0,No,783,4,236.55,0.26,166.17,24
MED0243,Glimepiride 20mg Ointment,Dermatological,Biocon,No,2026-06,783,1440,1561,1561,0,No,662,4,236.55,0.26,171.44,24
MED0243,Glimepiride 20mg Ointment,Dermatological,Biocon,No,2026-07,662,0,1202,662,540,Yes,0,4,236.55,0.26,176.53,24
MED0244,Snake Antivenom 1g Ointment,Neuro/Psychiatric,Lupin,No,2025-08,213,1020,963,963,0,No,270,2,232.38,0.27,161.47,6
MED0244,Snake Antivenom 1g Ointment,Neuro/Psychiatric,Lupin,No,2025-09,270,888,942,942,0,No,216,2,232.38,0.27,164.37,6
MED0244,Snake Antivenom 1g Ointment,Neuro/Psychiatric,Lupin,No,2025-10,216,1358,1331,1331,0,No,243,2,232.38,0.27,169.37,6
MED0244,Snake Antivenom 1g Ointment,Neuro/Psychiatric,Lupin,No,2025-11,243,0,1774,243,1531,Yes,0,2,232.38,0.27,169.82,6
MED0244,Snake Antivenom 1g Ointment,Neuro/Psychiatric,Lupin,No,2025-12,0,0,1896,0,1896,Yes,0,2,232.38,0.27,174.53,6
MED0244,Snake Antivenom 1g Ointment,Neuro/Psychiatric,Lupin,No,2026-01,0,2838,2201,2201,0,No,637,2,232.38,0.27,170.21,6
MED0244,Snake Antivenom 1g Ointment,Neuro/Psychiatric,Lupin,No,2026-02,637,0,1620,637,983,Yes,0,2,232.38,0.27,168.84,6
MED0244,Snake Antivenom 1g Ointment,Neuro/Psychiatric,Lupin,No,2026-03,0,1139,1219,1139,80,Yes,0,2,232.38,0.27,166.05,6
MED0244,Snake Antivenom 1g Ointment,Neuro/Psychiatric,Lupin,No,2026-04,0,0,897,0,897,Yes,0,2,232.38,0.27,162.96,6
MED0244,Snake Antivenom 1g Ointment,Neuro/Psychiatric,Lupin,No,2026-05,0,0,829,0,829,Yes,0,2,232.38,0.27,159.31,6
MED0244,Snake Antivenom 1g Ointment,Neuro/Psychiatric,Lupin,No,2026-06,0,635,893,635,258,Yes,0,2,232.38,0.27,160.56,6
MED0244,Snake Antivenom 1g Ointment,Neuro/Psychiatric,Lupin,No,2026-07,0,992,1108,992,116,Yes,0,2,232.38,0.27,163.42,6
MED0245,Phenytoin 10mg Inhaler,Respiratory,Dr Reddy's,Yes,2025-08,508,0,4592,508,4084,Yes,0,3,163.26,0.12,175.62,18
MED0245,Phenytoin 10mg Inhaler,Respiratory,Dr Reddy's,Yes,2025-09,0,3135,3983,3135,848,Yes,0,3,163.26,0.12,176.49,18
MED0245,Phenytoin 10mg Inhaler,Respiratory,Dr Reddy's,Yes,2025-10,0,2167,2746,2167,579,Yes,0,3,163.26,0.12,172.58,18
MED0245,Phenytoin 10mg Inhaler,Respiratory,Dr Reddy's,Yes,2025-11,0,2344,2308,2308,0,No,36,3,163.26,0.12,176.02,18
MED0245,Phenytoin 10mg Inhaler,Respiratory,Dr Reddy's,Yes,2025-12,36,1387,1969,1423,546,Yes,0,3,163.26,0.12,177.52,18
MED0245,Phenytoin 10mg Inhaler,Respiratory,Dr Reddy's,Yes,2026-01,0,2025,2007,2007,0,No,18,3,163.26,0.12,176.28,18
MED0245,Phenytoin 10mg Inhaler,Respiratory,Dr Reddy's,Yes,2026-02,18,2232,1771,1771,0,No,479,3,163.26,0.12,178.21,18
MED0245,Phenytoin 10mg Inhaler,Respiratory,Dr Reddy's,Yes,2026-03,479,1430,1917,1909,8,Yes,0,3,163.26,0.12,175.55,18
MED0245,Phenytoin 10mg Inhaler,Respiratory,Dr Reddy's,Yes,2026-04,0,2739,2454,2454,0,No,285,3,170.9,0.12,173.84,18
MED0245,Phenytoin 10mg Inhaler,Respiratory,Dr Reddy's,Yes,2026-05,285,0,2678,285,2393,Yes,0,3,170.9,0.12,178.46,18
MED0245,Phenytoin 10mg Inhaler,Respiratory,Dr Reddy's,Yes,2026-06,0,4762,4322,4322,0,No,440,3,170.9,0.12,176.14,18
MED0245,Phenytoin 10mg Inhaler,Respiratory,Dr Reddy's,Yes,2026-07,440,7200,5717,5717,0,No,1923,3,170.9,0.12,175.81,18
MED0246,Cloxacillin 500mg Injection,Anesthetic,Intas,No,2025-08,233,1248,1038,1038,0,No,443,4,570.24,0.25,96.3,36
MED0246,Cloxacillin 500mg Injection,Anesthetic,Intas,No,2025-09,443,1146,923,923,0,No,666,4,570.24,0.25,97.56,36
MED0246,Cloxacillin 500mg Injection,Anesthetic,Intas,No,2025-10,666,1064,1137,1137,0,No,593,4,570.24,0.25,94.9,36
MED0246,Cloxacillin 500mg Injection,Anesthetic,Intas,No,2025-11,593,1249,1010,1010,0,No,832,4,570.24,0.25,92.76,36
MED0246,Cloxacillin 500mg Injection,Anesthetic,Intas,No,2025-12,832,833,909,909,0,No,756,4,570.24,0.25,89.77,36
MED0246,Cloxacillin 500mg Injection,Anesthetic,Intas,No,2026-01,756,1328,1025,1025,0,No,1059,4,570.24,0.25,90.56,36
MED0246,Cloxacillin 500mg Injection,Anesthetic,Intas,No,2026-02,1059,1002,1006,1006,0,No,1055,4,570.24,0.25,90.24,36
MED0246,Cloxacillin 500mg Injection,Anesthetic,Intas,No,2026-03,1055,863,1129,1129,0,No,789,4,570.24,0.25,88.02,36
MED0246,Cloxacillin 500mg Injection,Anesthetic,Intas,No,2026-04,789,839,987,987,0,No,641,4,570.24,0.25,90.8,36
MED0246,Cloxacillin 500mg Injection,Anesthetic,Intas,No,2026-05,641,1244,975,975,0,No,910,4,570.24,0.25,90.98,36
MED0246,Cloxacillin 500mg Injection,Anesthetic,Intas,No,2026-06,910,800,1063,1063,0,No,647,4,570.24,0.25,89.41,36
MED0246,Cloxacillin 500mg Injection,Anesthetic,Intas,No,2026-07,647,1350,1090,1090,0,No,907,4,570.24,0.25,89.41,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2025-08,587,2456,2342,2342,0,No,701,3,304.86,0.19,273.69,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2025-09,701,1451,2025,2025,0,No,127,3,304.86,0.19,276.79,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2025-10,127,2342,2341,2341,0,No,128,3,304.86,0.19,269.48,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2025-11,128,3008,3371,3136,235,Yes,0,3,304.86,0.19,265.6,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2025-12,0,3683,4015,3683,332,Yes,0,3,304.86,0.19,270.89,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2026-01,0,4007,4784,4007,777,Yes,0,3,304.86,0.19,270.19,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2026-02,0,2746,3393,2746,647,Yes,0,3,304.86,0.19,270.99,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2026-03,0,2141,2389,2141,248,Yes,0,3,304.86,0.19,269.83,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2026-04,0,1608,2262,1608,654,Yes,0,3,304.86,0.19,261.97,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2026-05,0,1742,1828,1742,86,Yes,0,3,304.86,0.19,256.21,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2026-06,0,2143,1858,1858,0,No,285,3,304.86,0.19,255.27,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2026-07,285,1855,1945,1945,0,No,195,3,304.86,0.19,250.26,36
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2025-08,852,0,3596,852,2744,Yes,0,7,607.32,0.14,199.29,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2025-09,0,2833,2861,2833,28,Yes,0,7,607.32,0.14,193.64,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2025-10,0,1905,1764,1764,0,No,141,7,607.32,0.14,197.95,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2025-11,141,1505,1541,1541,0,No,105,7,607.32,0.14,203.99,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2025-12,105,878,1237,983,254,Yes,0,7,607.32,0.14,207.67,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2026-01,0,928,1071,928,143,Yes,0,7,607.32,0.14,212.11,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2026-02,0,0,1196,0,1196,Yes,0,7,607.32,0.14,208.87,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2026-03,0,0,1576,0,1576,Yes,0,7,607.32,0.14,214.65,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2026-04,0,1487,1688,1487,201,Yes,0,7,642.38,0.14,210.84,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2026-05,0,1487,1824,1487,337,Yes,0,7,642.38,0.14,216.51,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2026-06,0,2362,3156,2362,794,Yes,0,7,642.38,0.14,217.23,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2026-07,0,4858,3784,3784,0,No,1074,7,642.38,0.14,217.23,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2025-08,313,286,282,282,0,No,317,14,555.83,0.24,307.12,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2025-09,317,0,271,271,0,No,46,14,555.83,0.24,308.47,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2025-10,46,0,287,46,241,Yes,0,14,555.83,0.24,303.82,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2025-11,0,206,275,206,69,Yes,0,14,555.83,0.24,302.6,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2025-12,0,325,280,280,0,No,45,14,555.83,0.24,304.41,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2026-01,45,366,286,286,0,No,125,14,555.83,0.24,296.15,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2026-02,125,281,242,242,0,No,164,14,555.83,0.24,298.52,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2026-03,164,230,252,252,0,No,142,14,555.83,0.24,307.83,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2026-04,142,0,234,142,92,Yes,0,14,586.52,0.24,301.83,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2026-05,0,344,294,294,0,No,50,14,586.52,0.24,307.49,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2026-06,50,226,238,238,0,No,38,14,586.52,0.24,315.38,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2026-07,38,0,308,38,270,Yes,0,14,586.52,0.24,323.96,6
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2025-08,2793,3321,2725,2725,0,No,3389,14,397.26,0.18,90.54,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2025-09,3389,2362,2608,2608,0,No,3143,14,397.26,0.18,90.66,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2025-10,3143,2425,1956,1956,0,No,3612,14,397.26,0.18,93.38,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2025-11,3612,1947,1701,1701,0,No,3858,14,397.26,0.18,94.85,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2025-12,3858,0,1893,1893,0,No,1965,14,397.26,0.18,92.92,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2026-01,1965,1660,1567,1567,0,No,2058,14,397.26,0.18,92.79,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2026-02,2058,1566,1632,1632,0,No,1992,14,397.26,0.18,94.04,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2026-03,1992,2158,2447,2447,0,No,1703,14,397.26,0.18,92.6,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2026-04,1703,3939,3264,3264,0,No,2378,14,397.26,0.18,93.4,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2026-05,2378,3599,4194,4194,0,No,1783,14,397.26,0.18,94.35,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2026-06,1783,3211,3665,3665,0,No,1329,14,397.26,0.18,92.43,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2026-07,1329,0,3429,1329,2100,Yes,0,14,397.26,0.18,92.8,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2025-08,472,0,2529,472,2057,Yes,0,4,188.36,0.23,293.31,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2025-09,0,1937,2130,1937,193,Yes,0,4,188.36,0.23,298.33,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2025-10,0,1735,2437,1735,702,Yes,0,4,188.36,0.23,298.31,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2025-11,0,2880,2560,2560,0,No,320,4,188.36,0.23,289.29,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2025-12,320,3340,2603,2603,0,No,1057,4,188.36,0.23,280.22,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2026-01,1057,0,2524,1057,1467,Yes,0,4,188.36,0.23,277.58,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2026-02,0,0,2266,0,2266,Yes,0,4,188.36,0.23,285.46,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2026-03,0,0,2417,0,2417,Yes,0,4,188.36,0.23,280.45,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2026-04,0,0,2182,0,2182,Yes,0,4,188.36,0.23,282.93,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2026-05,0,3051,2463,2463,0,No,588,4,188.36,0.23,277.79,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2026-06,588,2922,2346,2346,0,No,1164,4,188.36,0.23,274.49,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2026-07,1164,1810,2032,2032,0,No,942,4,188.36,0.23,280.92,12
MED0252,Atropine 10mg Injection,Vaccine,Zydus,No,2025-08,509,2701,3232,3210,22,Yes,0,4,105.81,0.26,88.75,9
MED0252,Atropine 10mg Injection,Vaccine,Zydus,No,2025-09,0,3167,2818,2818,0,No,349,4,105.81,0.26,90.03,9
MED0252,Atropine 10mg Injection,Vaccine,Zydus,No,2025-10,349,1187,1489,1489,0,No,47,4,105.81,0.26,87.77,9
MED0252,Atropine 10mg Injection,Vaccine,Zydus,No,2025-11,47,833,1077,880,197,Yes,0,4,105.81,0.26,87.37,9
MED0252,Atropine 10mg Injection,Vaccine,Zydus,No,2025-12,0,881,1052,881,171,Yes,0,4,105.81,0.26,84.74,9
