Medicine_ID,Medicine_Name,Category,Manufacturer,Is_Critical,Month,Opening_Stock,Restock_Qty,Monthly_Demand,Demand_Std_Dev,Fulfilled_Demand,Stockout_Units,Stockout_Flag,Closing_Stock,Lead_Time_Days,Unit_Cost_INR,Holding_Cost_Percent,Ordering_Cost_INR,Shelf_Life_Months
MED0246,Cloxacillin 500mg Injection,Anesthetic,Intas,No,2026-03,1055,863,1129,292.7,1129,0,No,789,4,570.24,0.25,96.3,36
MED0246,Cloxacillin 500mg Injection,Anesthetic,Intas,No,2026-04,789,839,987,292.9,987,0,No,641,4,570.24,0.25,96.3,36
MED0246,Cloxacillin 500mg Injection,Anesthetic,Intas,No,2026-05,641,1244,975,176.3,975,0,No,910,4,570.24,0.25,96.3,36
MED0246,Cloxacillin 500mg Injection,Anesthetic,Intas,No,2026-06,910,800,1063,290.6,1063,0,No,647,4,570.24,0.25,96.3,36
MED0246,Cloxacillin 500mg Injection,Anesthetic,Intas,No,2026-07,647,1350,1090,294.7,1090,0,No,907,4,570.24,0.25,96.3,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2025-08,587,2456,2342,785.6,2342,0,No,701,3,304.86,0.19,273.69,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2025-09,701,1451,2025,489.7,2025,0,No,127,3,304.86,0.19,273.69,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2025-10,127,2342,2341,382.6,2341,0,No,128,3,304.86,0.19,273.69,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2025-11,128,3008,3371,576.9,3136,235,Yes,0,3,304.86,0.19,273.69,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2025-12,0,3683,4015,1126.1,3683,332,Yes,0,3,304.86,0.19,273.69,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2026-01,0,4007,4784,977.1,4007,777,Yes,0,3,304.86,0.19,273.69,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2026-02,0,2746,3393,1039.9,2746,647,Yes,0,3,304.86,0.19,273.69,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2026-03,0,2141,2389,758.9,2141,248,Yes,0,3,304.86,0.19,273.69,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2026-04,0,1608,2262,395.5,1608,654,Yes,0,3,304.86,0.19,273.69,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2026-05,0,1742,1828,301.6,1742,86,Yes,0,3,304.86,0.19,273.69,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2026-06,0,2143,1858,295.5,1858,0,No,285,3,304.86,0.19,273.69,36
MED0247,Losartan 10mg Ointment,Respiratory,GSK,No,2026-07,285,1855,1945,570,1945,0,No,195,3,304.86,0.19,273.69,36
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2025-08,852,0,3596,617.7,852,2744,Yes,0,7,607.32,0.14,199.29,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2025-09,0,2833,2861,972.2,2833,28,Yes,0,7,607.32,0.14,199.29,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2025-10,0,1905,1764,492.1,1764,0,No,141,7,607.32,0.14,199.29,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2025-11,141,1505,1541,461.2,1541,0,No,105,7,607.32,0.14,199.29,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2025-12,105,878,1237,298.3,983,254,Yes,0,7,607.32,0.14,199.29,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2026-01,0,928,1071,265.3,928,143,Yes,0,7,607.32,0.14,199.29,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2026-02,0,0,1196,261.9,0,1196,Yes,0,7,607.32,0.14,199.29,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2026-03,0,0,1576,505.8,0,1576,Yes,0,7,607.32,0.14,199.29,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2026-04,0,1487,1688,370.5,1487,201,Yes,0,7,607.32,0.14,199.29,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2026-05,0,1487,1824,480.8,1487,337,Yes,0,7,607.32,0.14,199.29,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2026-06,0,2362,3156,512.2,2362,794,Yes,0,7,607.32,0.14,199.29,6
MED0248,Ranitidine 10ml Ointment,Gastrointestinal,Torrent,Yes,2026-07,0,4858,3784,939,3784,0,No,1074,7,607.32,0.14,199.29,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2025-08,313,286,282,49.5,282,0,No,317,14,555.83,0.24,307.12,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2025-09,317,0,271,71.5,271,0,No,46,14,555.83,0.24,307.12,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2025-10,46,0,287,83.9,46,241,Yes,0,14,555.83,0.24,307.12,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2025-11,0,206,275,72.5,206,69,Yes,0,14,555.83,0.24,307.12,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2025-12,0,325,280,57.7,280,0,No,45,14,555.83,0.24,307.12,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2026-01,45,366,286,49.7,286,0,No,125,14,555.83,0.24,307.12,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2026-02,125,281,242,77.6,242,0,No,164,14,555.83,0.24,307.12,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2026-03,164,230,252,52.3,252,0,No,142,14,555.83,0.24,307.12,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2026-04,142,0,234,63.2,142,92,Yes,0,14,555.83,0.24,307.12,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2026-05,0,344,294,81.8,294,0,No,50,14,555.83,0.24,307.12,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2026-06,50,226,238,53.8,238,0,No,38,14,555.83,0.24,307.12,6
MED0249,Tetanus Toxoid 1g Syrup,Vitamin/Supplement,Cipla,Yes,2026-07,38,0,308,91.5,38,270,Yes,0,14,555.83,0.24,307.12,6
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2025-08,2793,3321,2725,485.3,2725,0,No,3389,14,397.26,0.18,90.54,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2025-09,3389,2362,2608,542,2608,0,No,3143,14,397.26,0.18,90.54,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2025-10,3143,2425,1956,388.4,1956,0,No,3612,14,397.26,0.18,90.54,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2025-11,3612,1947,1701,318.7,1701,0,No,3858,14,397.26,0.18,90.54,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2025-12,3858,0,1893,346.6,1893,0,No,1965,14,397.26,0.18,90.54,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2026-01,1965,1660,1567,427.6,1567,0,No,2058,14,397.26,0.18,90.54,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2026-02,2058,1566,1632,401.3,1632,0,No,1992,14,397.26,0.18,90.54,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2026-03,1992,2158,2447,587.9,2447,0,No,1703,14,397.26,0.18,90.54,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2026-04,1703,3939,3264,504.7,3264,0,No,2378,14,397.26,0.18,90.54,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2026-05,2378,3599,4194,667.7,4194,0,No,1783,14,397.26,0.18,90.54,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2026-06,1783,3211,3665,820.8,3665,0,No,1329,14,397.26,0.18,90.54,12
MED0250,Chlorpheniramine 10mg Inhaler,Cardiac,Zydus,No,2026-07,1329,0,3429,799.3,1329,2100,Yes,0,14,397.26,0.18,90.54,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2025-08,472,0,2529,688.9,472,2057,Yes,0,4,188.36,0.23,293.31,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2025-09,0,1937,2130,592.5,1937,193,Yes,0,4,188.36,0.23,293.31,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2025-10,0,1735,2437,448.7,1735,702,Yes,0,4,188.36,0.23,293.31,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2025-11,0,2880,2560,589.3,2560,0,No,320,4,188.36,0.23,293.31,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2025-12,320,3340,2603,539.2,2603,0,No,1057,4,188.36,0.23,293.31,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2026-01,1057,0,2524,799.6,1057,1467,Yes,0,4,188.36,0.23,293.31,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2026-02,0,0,2266,676.5,0,2266,Yes,0,4,188.36,0.23,293.31,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2026-03,0,0,2417,570,0,2417,Yes,0,4,188.36,0.23,293.31,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2026-04,0,0,2182,451.6,0,2182,Yes,0,4,188.36,0.23,293.31,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2026-05,0,3051,2463,488.9,2463,0,No,588,4,188.36,0.23,293.31,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2026-06,588,2922,2346,535.9,2346,0,No,1164,4,188.36,0.23,293.31,12
MED0251,Cefixime 10ml Ointment,Analgesic,Torrent,No,2026-07,1164,1810,2032,487,2032,0,No,942,4,188.36,0.23,293.31,12
MED0252,Atropine 10mg Injection,Vaccine,Zydus,No,2025-08,509,2701,3232,1094.6,3210,22,Yes,0,4,105.81,0.26,88.75,9
MED0252,Atropine 10mg Injection,Vaccine,Zydus,No,2025-09,0,3167,2818,681.2,2818,0,No,349,4,105.81,0.26,88.75,9
MED0252,Atropine 10mg Injection,Vaccine,Zydus,No,2025-10,349,1187,1489,302.9,1489,0,No,47,4,105.81,0.26,88.75,9
MED0252,Atropine 10mg Injection,Vaccine,Zydus,No,2025-11,47,833,1077,219.5,880,197,Yes,0,4,105.81,0.26,88.75,9
MED0252,Atropine 10mg Injection,Vaccine,Zydus,No,2025-12,0,881,1052,289.8,881,171,Yes,0,4,105.81,0.26,88.75,9
MED0252,Atropine 10mg Injection,Vaccine,Zydus,No,2026-01,0,1114,1163,229.1,1114,49,Yes,0,4,105.81,0.26,88.75,9
MED0252,Atropine 10mg Injection,Vaccine,Zydus,No,2026-02,0,756,939,275,756,183,Yes,0,4,105.81,0.26,88.75,9
MED0252,Atropine 10mg Injection,Vaccine,Zydus,No,2026-03,0,960,1186,332.9,960,226,Yes,0,4,105.81,0.26,88.75,9
MED0252,Atropine 10mg Injection,Vaccine,Zydus,No,2026-04,0,1014,1207,294.9,1014,193,Yes,0,4,105.81,0.26,88.75,9
MED0252,Atropine 10mg Injection,Vaccine,Zydus,No,2026-05,0,1729,1532,361.3,1532,0,No,197,4,105.81,0.26,88.75,9
MED0252,Atropine 10mg Injection,Vaccine,Zydus,No,2026-06,197,2662,2942,446.9,2859,83,Yes,0,4,105.81,0.26,88.75,9
MED0252,Atropine 10mg Injection,Vaccine,Zydus,No,2026-07,0,3148,3451,692,3148,303,Yes,0,4,105.81,0.26,88.75,9
MED0253,Sertraline 1g Suspension,Vitamin/Supplement,Zydus,No,2025-08,558,918,860,257.4,860,0,No,616,14,680.62,0.28,234.68,18
MED0253,Sertraline 1g Suspension,Vitamin/Supplement,Zydus,No,2025-09,616,794,771,129.5,771,0,No,639,14,680.62,0.28,234.68,18
MED0253,Sertraline 1g Suspension,Vitamin/Supplement,Zydus,No,2025-10,639,1045,826,191.1,826,0,No,858,14,680.62,0.28,234.68,18
MED0253,Sertraline 1g Suspension,Vitamin/Supplement,Zydus,No,2025-11,858,823,701,146.1,701,0,No,980,14,680.62,0.28,234.68,18
MED0253,Sertraline 1g Suspension,Vitamin/Supplement,Zydus,No,2025-12,980,682,677,112.6,677,0,No,985,14,680.62,0.28,234.68,18
MED0253,Sertraline 1g Suspension,Vitamin/Supplement,Zydus,No,2026-01,985,963,758,120.5,758,0,No,1190,14,680.62,0.28,234.68,18
MED0253,Sertraline 1g Suspension,Vitamin/Supplement,Zydus,No,2026-02,1190,613,728,215.7,728,0,No,1075,14,680.62,0.28,234.68,18
MED0253,Sertraline 1g Suspension,Vitamin/Supplement,Zydus,No,2026-03,1075,633,724,179.7,724,0,No,984,14,680.62,0.28,234.68,18
MED0253,Sertraline 1g Suspension,Vitamin/Supplement,Zydus,No,2026-04,984,692,851,209.6,851,0,No,825,14,680.62,0.28,234.68,18
MED0253,Sertraline 1g Suspension,Vitamin/Supplement,Zydus,No,2026-05,825,919,787,168.1,787,0,No,957,14,680.62,0.28,234.68,18
MED0253,Sertraline 1g Suspension,Vitamin/Supplement,Zydus,No,2026-06,957,1064,842,186,842,0,No,1179,14,680.62,0.28,234.68,18
MED0253,Sertraline 1g Suspension,Vitamin/Supplement,Zydus,No,2026-07,1179,617,809,145.4,809,0,No,987,14,680.62,0.28,234.68,18
MED0254,Cetirizine 5mg Inhaler,Emergency/Critical Care,Cipla,No,2025-08,276,0,723,164.1,276,447,Yes,0,4,702.45,0.22,116.61,6
MED0254,Cetirizine 5mg Inhaler,Emergency/Critical Care,Cipla,No,2025-09,0,0,737,243.7,0,737,Yes,0,4,702.45,0.22,116.61,6
MED0254,Cetirizine 5mg Inhaler,Emergency/Critical Care,Cipla,No,2025-10,0,854,893,300.3,854,39,Yes,0,4,702.45,0.22,116.61,6
MED0254,Cetirizine 5mg Inhaler,Emergency/Critical Care,Cipla,No,2025-11,0,851,1197,290.4,851,346,Yes,0,4,702.45,0.22,116.61,6
MED0254,Cetirizine 5mg Inhaler,Emergency/Critical Care,Cipla,No,2025-12,0,0,1487,496.9,0,1487,Yes,0,4,702.45,0.22,116.61,6
MED0254,Cetirizine 5mg Inhaler,Emergency/Critical Care,Cipla,No,2026-01,0,1203,1397,313,1203,194,Yes,0,4,702.45,0.22,116.61,6
MED0254,Cetirizine 5mg Inhaler,Emergency/Critical Care,Cipla,No,2026-02,0,1455,1404,226,1404,0,No,51,4,702.45,0.22,116.61,6
MED0254,Cetirizine 5mg Inhaler,Emergency/Critical Care,Cipla,No,2026-03,51,753,942,210.6,804,138,Yes,0,4,702.45,0.22,116.61,6
MED0254,Cetirizine 5mg Inhaler,Emergency/Critical Care,Cipla,No,2026-04,0,717,622,142.5,622,0,No,95,4,702.45,0.22,116.61,6
MED0254,Cetirizine 5mg Inhaler,Emergency/Critical Care,Cipla,No,2026-05,95,0,633,167.4,95,538,Yes,0,4,702.45,0.22,116.61,6
MED0254,Cetirizine 5mg Inhaler,Emergency/Critical Care,Cipla,No,2026-06,0,679,694,213.3,679,15,Yes,0,4,702.45,0.22,116.61,6
MED0254,Cetirizine 5mg Inhaler,Emergency/Critical Care,Cipla,No,2026-07,0,709,769,250.5,709,60,Yes,0,4,702.45,0.22,116.61,6
MED0255,Atropine 100mg Injection,Vitamin/Supplement,Dr Reddy's,No,2025-08,115,347,368,84.2,368,0,No,94,5,537.35,0.22,101.69,24
MED0255,Atropine 100mg Injection,Vitamin/Supplement,Dr Reddy's,No,2025-09,94,424,367,86.5,367,0,No,151,5,537.35,0.22,101.69,24
MED0255,Atropine 100mg Injection,Vitamin/Supplement,Dr Reddy's,No,2025-10,151,446,363,59.4,363,0,No,234,5,537.35,0.22,101.69,24
MED0255,Atropine 100mg Injection,Vitamin/Supplement,Dr Reddy's,No,2025-11,234,288,387,83.1,387,0,No,135,5,537.35,0.22,101.69,24
MED0255,Atropine 100mg Injection,Vitamin/Supplement,Dr Reddy's,No,2025-12,135,0,409,81.4,135,274,Yes,0,5,537.35,0.22,101.69,24
MED0255,Atropine 100mg Injection,Vitamin/Supplement,Dr Reddy's,No,2026-01,0,414,352,78.1,352,0,No,62,5,537.35,0.22,101.69,24
MED0255,Atropine 100mg Injection,Vitamin/Supplement,Dr Reddy's,No,2026-02,62,312,396,91.2,374,22,Yes,0,5,537.35,0.22,101.69,24
MED0255,Atropine 100mg Injection,Vitamin/Supplement,Dr Reddy's,No,2026-03,0,0,311,86.5,0,311,Yes,0,5,537.35,0.22,101.69,24
MED0255,Atropine 100mg Injection,Vitamin/Supplement,Dr Reddy's,No,2026-04,0,394,385,99.3,385,0,No,9,5,537.35,0.22,101.69,24
MED0255,Atropine 100mg Injection,Vitamin/Supplement,Dr Reddy's,No,2026-05,9,317,325,77.3,325,0,No,1,5,537.35,0.22,101.69,24
MED0255,Atropine 100mg Injection,Vitamin/Supplement,Dr Reddy's,No,2026-06,1,368,322,94.9,322,0,No,47,5,537.35,0.22,101.69,24
MED0255,Atropine 100mg Injection,Vitamin/Supplement,Dr Reddy's,No,2026-07,47,401,357,85.9,357,0,No,91,5,537.35,0.22,101.69,24
MED0256,Spironolactone 100mg Ointment,Neuro/Psychiatric,Zydus,No,2025-08,293,0,1577,511.2,293,1284,Yes,0,5,783.18,0.21,98.84,12
MED0256,Spironolactone 100mg Ointment,Neuro/Psychiatric,Zydus,No,2025-09,0,1968,1702,503.1,1702,0,No,266,5,783.18,0.21,98.84,12
MED0256,Spironolactone 100mg Ointment,Neuro/Psychiatric,Zydus,No,2025-10,266,1949,1793,517.1,1793,0,No,422,5,783.18,0.21,98.84,12
MED0256,Spironolactone 100mg Ointment,Neuro/Psychiatric,Zydus,No,2025-11,422,1998,1630,398.3,1630,0,No,790,5,783.18,0.21,98.84,12
MED0256,Spironolactone 100mg Ointment,Neuro/Psychiatric,Zydus,No,2025-12,790,1638,1565,341.8,1565,0,No,863,5,783.18,0.21,98.84,12
MED0256,Spironolactone 100mg Ointment,Neuro/Psychiatric,Zydus,No,2026-01,863,1812,1518,429.2,1518,0,No,1157,5,783.18,0.21,98.84,12
MED0256,Spironolactone 100mg Ointment,Neuro/Psychiatric,Zydus,No,2026-02,1157,1830,1803,345.5,1803,0,No,1184,5,783.18,0.21,98.84,12
MED0256,Spironolactone 100mg Ointment,Neuro/Psychiatric,Zydus,No,2026-03,1184,0,1876,405.2,1184,692,Yes,0,5,783.18,0.21,98.84,12
MED0256,Spironolactone 100mg Ointment,Neuro/Psychiatric,Zydus,No,2026-04,0,2124,1667,340,1667,0,No,457,5,783.18,0.21,98.84,12
MED0256,Spironolactone 100mg Ointment,Neuro/Psychiatric,Zydus,No,2026-05,457,2065,1776,581.4,1776,0,No,746,5,783.18,0.21,98.84,12
MED0256,Spironolactone 100mg Ointment,Neuro/Psychiatric,Zydus,No,2026-06,746,1991,1852,541.1,1852,0,No,885,5,783.18,0.21,98.84,12
MED0256,Spironolactone 100mg Ointment,Neuro/Psychiatric,Zydus,No,2026-07,885,2262,1781,357.3,1781,0,No,1366,5,783.18,0.21,98.84,12
MED0257,Oxytocin 250mg Injection,Neuro/Psychiatric,Glenmark,No,2025-08,475,1307,1272,378.3,1272,0,No,510,7,504.75,0.21,253.83,12
MED0257,Oxytocin 250mg Injection,Neuro/Psychiatric,Glenmark,No,2025-09,510,0,1337,320.6,510,827,Yes,0,7,504.75,0.21,253.83,12
MED0257,Oxytocin 250mg Injection,Neuro/Psychiatric,Glenmark,No,2025-10,0,1036,1324,377.1,1036,288,Yes,0,7,504.75,0.21,253.83,12
MED0257,Oxytocin 250mg Injection,Neuro/Psychiatric,Glenmark,No,2025-11,0,0,1031,347.3,0,1031,Yes,0,7,504.75,0.21,253.83,12
MED0257,Oxytocin 250mg Injection,Neuro/Psychiatric,Glenmark,No,2025-12,0,1020,1311,412.5,1020,291,Yes,0,7,504.75,0.21,253.83,12
MED0257,Oxytocin 250mg Injection,Neuro/Psychiatric,Glenmark,No,2026-01,0,1194,1260,413,1194,66,Yes,0,7,504.75,0.21,253.83,12
MED0257,Oxytocin 250mg Injection,Neuro/Psychiatric,Glenmark,No,2026-02,0,1440,1179,196.2,1179,0,No,261,7,504.75,0.21,253.83,12
MED0257,Oxytocin 250mg Injection,Neuro/Psychiatric,Glenmark,No,2026-03,261,1132,1379,368.2,1379,0,No,14,7,504.75,0.21,253.83,12
MED0257,Oxytocin 250mg Injection,Neuro/Psychiatric,Glenmark,No,2026-04,14,1510,1260,352.7,1260,0,No,264,7,504.75,0.21,253.83,12
MED0257,Oxytocin 250mg Injection,Neuro/Psychiatric,Glenmark,No,2026-05,264,1001,1357,439.4,1265,92,Yes,0,7,504.75,0.21,253.83,12
MED0257,Oxytocin 250mg Injection,Neuro/Psychiatric,Glenmark,No,2026-06,0,971,1324,359.5,971,353,Yes,0,7,504.75,0.21,253.83,12
MED0257,Oxytocin 250mg Injection,Neuro/Psychiatric,Glenmark,No,2026-07,0,1400,1263,272.4,1263,0,No,137,7,504.75,0.21,253.83,12
MED0258,Methyldopa 2.5mg Capsule,Anesthetic,Biocon,No,2025-08,568,1599,1896,455.3,1896,0,No,271,5,214.29,0.12,339.15,6
MED0258,Methyldopa 2.5mg Capsule,Anesthetic,Biocon,No,2025-09,271,1445,1384,238.3,1384,0,No,332,5,214.29,0.12,339.15,6
MED0258,Methyldopa 2.5mg Capsule,Anesthetic,Biocon,No,2025-10,332,1043,1023,225.6,1023,0,No,352,5,214.29,0.12,339.15,6
MED0258,Methyldopa 2.5mg Capsule,Anesthetic,Biocon,No,2025-11,352,615,867,294.9,867,0,No,100,5,214.29,0.12,339.15,6
MED0258,Methyldopa 2.5mg Capsule,Anesthetic,Biocon,No,2025-12,100,0,817,217.4,100,717,Yes,0,5,214.29,0.12,339.15,6
MED0258,Methyldopa 2.5mg Capsule,Anesthetic,Biocon,No,2026-01,0,571,745,168.3,571,174,Yes,0,5,214.29,0.12,339.15,6
MED0258,Methyldopa 2.5mg Capsule,Anesthetic,Biocon,No,2026-02,0,954,951,222.1,951,0,No,3,5,214.29,0.12,339.15,6
MED0258,Methyldopa 2.5mg Capsule,Anesthetic,Biocon,No,2026-03,3,962,1134,180.7,965,169,Yes,0,5,214.29,0.12,339.15,6
MED0258,Methyldopa 2.5mg Capsule,Anesthetic,Biocon,No,2026-04,0,1865,1644,386,1644,0,No,221,5,214.29,0.12,339.15,6
MED0258,Methyldopa 2.5mg Capsule,Anesthetic,Biocon,No,2026-05,221,3102,2679,869,2679,0,No,644,5,214.29,0.12,339.15,6
MED0258,Methyldopa 2.5mg Capsule,Anesthetic,Biocon,No,2026-06,644,2644,2378,530.5,2378,0,No,910,5,214.29,0.12,339.15,6
MED0258,Methyldopa 2.5mg Capsule,Anesthetic,Biocon,No,2026-07,910,2142,2149,523.2,2149,0,No,903,5,214.29,0.12,339.15,6
MED0259,Vitamin B Complex 5ml Inhaler,Emergency/Critical Care,Glenmark,No,2025-08,164,804,700,175.6,700,0,No,268,5,692.94,0.27,72.83,12
MED0259,Vitamin B Complex 5ml Inhaler,Emergency/Critical Care,Glenmark,No,2025-09,268,825,667,217.8,667,0,No,426,5,692.94,0.27,72.83,12
MED0259,Vitamin B Complex 5ml Inhaler,Emergency/Critical Care,Glenmark,No,2025-10,426,403,457,96.8,457,0,No,372,5,692.94,0.27,72.83,12
MED0259,Vitamin B Complex 5ml Inhaler,Emergency/Critical Care,Glenmark,No,2025-11,372,325,363,81.6,363,0,No,334,5,692.94,0.27,72.83,12
MED0259,Vitamin B Complex 5ml Inhaler,Emergency/Critical Care,Glenmark,No,2025-12,334,501,405,114.2,405,0,No,430,5,692.94,0.27,72.83,12
MED0259,Vitamin B Complex 5ml Inhaler,Emergency/Critical Care,Glenmark,No,2026-01,430,337,352,64.5,352,0,No,415,5,692.94,0.27,72.83,12
MED0259,Vitamin B Complex 5ml Inhaler,Emergency/Critical Care,Glenmark,No,2026-02,415,520,446,68.1,446,0,No,489,5,692.94,0.27,72.83,12
MED0259,Vitamin B Complex 5ml Inhaler,Emergency/Critical Care,Glenmark,No,2026-03,489,663,567,168,567,0,No,585,5,692.94,0.27,72.83,12
MED0259,Vitamin B Complex 5ml Inhaler,Emergency/Critical Care,Glenmark,No,2026-04,585,856,822,195.6,822,0,No,619,5,692.94,0.27,72.83,12
MED0259,Vitamin B Complex 5ml Inhaler,Emergency/Critical Care,Glenmark,No,2026-05,619,1165,929,193.8,929,0,No,855,5,692.94,0.27,72.83,12
MED0259,Vitamin B Complex 5ml Inhaler,Emergency/Critical Care,Glenmark,No,2026-06,855,1083,867,144.3,867,0,No,1071,5,692.94,0.27,72.83,12
MED0259,Vitamin B Complex 5ml Inhaler,Emergency/Critical Care,Glenmark,No,2026-07,1071,652,727,163.9,727,0,No,996,5,692.94,0.27,72.83,12
MED0260,Vitamin B Complex 2.5mg Suspension,Vaccine,Zydus,No,2025-08,1120,2791,3202,504.6,3202,0,No,709,4,12.81,0.21,118.46,9
MED0260,Vitamin B Complex 2.5mg Suspension,Vaccine,Zydus,No,2025-09,709,2561,3208,523.3,3208,0,No,62,4,12.81,0.21,118.46,9
MED0260,Vitamin B Complex 2.5mg Suspension,Vaccine,Zydus,No,2025-10,62,3407,4080,912.3,3469,611,Yes,0,4,12.81,0.21,118.46,9
MED0260,Vitamin B Complex 2.5mg Suspension,Vaccine,Zydus,No,2025-11,0,3886,3347,886.8,3347,0,No,539,4,12.81,0.21,118.46,9
MED0260,Vitamin B Complex 2.5mg Suspension,Vaccine,Zydus,No,2025-12,539,4826,3910,1111,3910,0,No,1455,4,12.81,0.21,118.46,9
MED0260,Vitamin B Complex 2.5mg Suspension,Vaccine,Zydus,No,2026-01,1455,2734,3763,1309.7,3763,0,No,426,4,12.81,0.21,118.46,9
MED0260,Vitamin B Complex 2.5mg Suspension,Vaccine,Zydus,No,2026-02,426,3537,3434,907.9,3434,0,No,529,4,12.81,0.21,118.46,9
MED0260,Vitamin B Complex 2.5mg Suspension,Vaccine,Zydus,No,2026-03,529,2886,3941,813.9,3415,526,Yes,0,4,12.81,0.21,118.46,9
MED0260,Vitamin B Complex 2.5mg Suspension,Vaccine,Zydus,No,2026-04,0,3961,3709,1067.2,3709,0,No,252,4,12.81,0.21,118.46,9
MED0260,Vitamin B Complex 2.5mg Suspension,Vaccine,Zydus,No,2026-05,252,2893,3142,533.7,3142,0,No,3,4,12.81,0.21,118.46,9
MED0260,Vitamin B Complex 2.5mg Suspension,Vaccine,Zydus,No,2026-06,3,3065,3816,1207.2,3068,748,Yes,0,4,12.81,0.21,118.46,9
MED0260,Vitamin B Complex 2.5mg Suspension,Vaccine,Zydus,No,2026-07,0,4232,3615,1072.9,3615,0,No,617,4,12.81,0.21,118.46,9
MED0261,Zinc Sulphate 10mg Syrup,Gastrointestinal,Biocon,No,2025-08,185,1675,1879,503.6,1860,19,Yes,0,2,347.15,0.13,272,18
MED0261,Zinc Sulphate 10mg Syrup,Gastrointestinal,Biocon,No,2025-09,0,1458,1824,535.1,1458,366,Yes,0,2,347.15,0.13,272,18
